payroll_id,employee_id,pay_period_start,pay_period_end,pay_date,payroll_type,base_salary,hourly_rate,hours_worked,overtime_hours,overtime_rate_multiplier,gross_earnings,bonus_amount,commission_amount,allowance_amount,other_earnings,deduction_tax,deduction_pf,deduction_insurance,deduction_loan,deduction_other,total_deductions,net_pay,ytd_gross,ytd_tax,ytd_net,currency_code,payment_method,bank_account_number,status,created_at,created_by,updated_at,updated_by,is_active,notes,tax_regime,effective_from,effective_to
1303,3,2024-01-26,2024-02-25,2024-02-27,Monthly,7313.67,,,11.63,2.0,13234.83,2107.66,1280.51,1112.65,357.12,2998.85,694.56,311.54,776.46,402.41,5183.82,8051.01,26469.66,5997.7,16102.02,EUR,Bank Transfer,9945133245,Paid,2025-06-13 16:38:39,7,2025-06-13 18:38:39,50,True,Bonus included,New Regime,,
1304,4,2024-01-26,2024-02-22,2024-02-24,Monthly,11930.72,,,14.94,2.0,19983.91,3011.0,903.37,1552.32,358.44,4027.83,1681.75,393.49,713.24,306.99,7123.3,12860.61,39967.82,8055.66,25721.22,USD,Bank Transfer,8015988314,Processed,2025-03-23 16:38:39,6,2025-03-23 19:38:39,18,True,Bonus included,New Regime,,
1305,5,2024-01-26,2024-02-24,2024-02-26,Monthly,10811.0,,,0.94,2.0,15425.17,287.77,2369.33,906.25,923.79,2578.34,878.74,224.77,23.58,62.2,3767.63,11657.54,107976.19,18048.38,81602.78,USD,Bank Transfer,1701862275,Processed,2025-09-15 16:38:39,44,2025-09-15 20:38:39,37,True,Adjustment for overtime,New Regime,2023-07-18,2023-09-13
1306,6,2024-01-26,2024-02-26,2024-03-02,Weekly,3515.97,,,7.25,1.5,10874.63,4908.94,1733.25,68.15,409.34,1871.02,849.54,460.17,234.64,374.91,3790.28,7084.35,65247.78,11226.12,42506.1,USD,Check,9790618241,Processed,2025-04-06 16:38:39,19,2025-04-06 21:38:39,32,True,,Old Regime,,
1307,7,2024-01-26,2024-02-25,2024-02-26,One-time,3795.04,,,1.28,2.0,13545.02,4312.35,2956.7,1606.03,814.18,2107.26,775.61,280.42,117.44,115.11,3395.84,10149.18,54180.08,8429.04,40596.72,USD,Bank Transfer,6564642527,Processed,2025-08-20 16:38:39,12,2025-08-20 19:38:39,27,True,Adjustment for overtime,Old Regime,2024-02-21,2025-01-15
1308,8,2024-01-26,2024-02-23,2024-02-25,Monthly,4465.84,,,17.66,2.0,13328.46,3786.96,2854.84,697.17,537.82,2084.35,1056.88,163.74,994.55,152.78,4452.3,8876.16,66642.3,10421.75,44380.8,EUR,Check,5862373213,Paid,2025-09-23 16:38:39,26,2025-09-23 20:38:39,33,True,Adjustment for overtime,,2024-07-19,2025-05-27
1309,9,2024-01-26,2024-02-22,2024-02-26,Weekly,10173.17,,,8.59,1.5,18519.5,3673.51,2489.68,999.57,364.31,4396.38,1432.8,312.95,986.6,302.55,7431.28,11088.22,92597.5,21981.9,55441.1,USD,Bank Transfer,7892536968,Processed,2025-08-18 16:38:39,33,2025-08-18 20:38:39,39,True,,,2023-02-14,2023-03-27
1310,10,2024-01-26,2024-02-24,2024-02-25,Monthly,3794.56,,,14.91,1.5,13476.03,4976.68,2060.23,1643.73,470.42,2491.63,1135.5,219.15,322.24,1.31,4169.83,9306.2,26952.06,4983.26,18612.4,INR,Cash,4341439456,Processed,2025-11-14 16:38:39,35,2025-11-14 21:38:39,33,True,Adjustment for overtime,,,
1311,11,2024-01-26,2024-02-22,2024-02-24,Monthly,,44.33,145.82,14.86,2.0,11268.41,613.62,2112.96,3.48,756.66,3088.21,974.34,24.33,147.43,398.03,4632.34,6636.07,90147.28,24705.68,53088.56,USD,Bank Transfer,1728536605,Draft,2025-07-09 16:38:39,46,2025-07-09 20:38:39,50,True,,New Regime,,
1312,12,2024-01-26,2024-02-22,2024-02-24,Bi-weekly,,32.73,170.86,10.14,2.0,10871.12,594.3,2535.29,620.63,864.89,2719.78,873.76,441.53,597.93,391.8,5024.8,5846.32,43484.48,10879.12,23385.28,USD,Check,6460855816,Processed,2026-01-02 16:38:39,32,2026-01-02 21:38:39,27,True,,Old Regime,2023-03-06,2023-07-24
1313,13,2024-01-26,2024-02-24,2024-02-28,Monthly,11941.21,,,3.52,1.5,17802.53,3418.85,802.23,1109.82,136.36,2222.99,915.66,66.4,533.33,57.87,3796.25,14006.28,106815.18,13337.94,84037.68,USD,Check,3192185710,Processed,2025-04-28 16:38:39,36,2025-04-28 20:38:39,43,True,Bonus included,,,
1314,14,2024-01-26,2024-02-23,2024-02-28,Monthly,9615.99,,,0.74,1.5,17212.27,3712.03,908.33,1927.58,981.63,4337.78,1261.91,173.2,950.2,75.64,6798.73,10413.54,86061.35,21688.9,52067.7,INR,Cash,7755876553,Processed,2025-03-13 16:38:39,35,2025-03-13 20:38:39,10,True,Tax revision,,2023-12-24,2024-03-15
1315,15,2024-01-26,2024-02-23,2024-02-26,Monthly,5388.2,,,14.49,2.0,8272.68,88.39,8.31,1147.06,664.78,1854.07,705.33,497.01,103.0,94.42,3253.83,5018.85,90999.48,20394.77,55207.35,USD,Bank Transfer,7717932637,Processed,2025-02-25 16:38:39,14,2025-02-25 18:38:39,36,True,,,,
1316,16,2024-01-26,2024-02-26,2024-02-28,Bi-weekly,,31.23,174.3,14.87,2.0,12469.42,2756.83,374.4,1996.26,969.76,2235.99,1049.16,360.12,532.92,80.86,4259.05,8210.37,124694.2,22359.9,82103.7,USD,Bank Transfer,2497120946,Processed,2025-04-18 16:38:39,44,2025-04-18 18:38:39,18,True,Bonus included,New Regime,2024-07-25,2024-11-10
1317,17,2024-01-26,2024-02-26,2024-03-01,Monthly,7245.71,,,3.28,2.0,9664.88,1224.08,39.34,91.58,767.1,2747.96,561.04,241.06,263.55,330.61,4144.22,5520.66,77319.04,21983.68,44165.28,USD,Bank Transfer,6524285395,Processed,2025-09-19 16:38:39,2,2025-09-19 18:38:39,8,True,Adjustment for overtime,New Regime,2023-10-15,2024-08-25
1318,18,2024-01-26,2024-02-22,2024-02-26,Monthly,,43.82,162.93,18.64,2.0,13939.16,2938.09,1033.48,600.33,594.06,2490.89,915.15,482.15,650.97,26.62,4565.78,9373.38,27878.32,4981.78,18746.76,USD,Bank Transfer,4067496041,Processed,2025-05-06 16:38:39,37,2025-05-06 22:38:39,26,True,,Old Regime,2023-08-02,2024-01-26
1319,19,2024-01-26,2024-02-24,2024-02-25,Monthly,8782.86,,,4.66,2.0,14121.2,2508.09,796.99,865.74,655.92,2153.39,932.81,376.73,155.7,435.83,4054.46,10066.74,112969.6,17227.12,80533.92,INR,Bank Transfer,6868778840,Processed,2025-09-06 16:38:39,29,2025-09-06 21:38:39,24,False,Bonus included,New Regime,2023-01-17,2023-05-17
1320,20,2024-01-26,2024-02-22,2024-02-25,Monthly,9098.64,,,16.61,1.5,13473.15,251.71,905.25,1565.69,235.03,1860.43,989.62,170.83,950.93,338.26,4310.07,9163.08,53892.6,7441.72,36652.32,USD,Bank Transfer,6332581701,Paid,2025-09-30 16:38:39,35,2025-09-30 22:38:39,29,True,Tax revision,New Regime,,
1321,21,2024-01-26,2024-02-24,2024-02-25,Monthly,,34.77,165.18,19.52,2.0,15191.09,4673.37,1378.84,1931.56,106.59,2409.29,1351.64,57.1,735.35,233.36,4786.74,10404.35,151910.9,24092.9,104043.5,USD,Bank Transfer,1254003111,Processed,2025-08-10 16:38:39,5,2025-08-10 17:38:39,32,True,,New Regime,,
1322,22,2024-01-26,2024-02-26,2024-02-27,Monthly,,46.01,168.88,12.86,1.5,12161.47,387.98,1575.92,976.77,563.1,2789.2,672.58,100.88,84.87,357.04,4004.57,8156.9,72968.82,16735.2,48941.4,USD,Check,3291051498,Paid,2025-06-12 16:38:39,22,2025-06-12 19:38:39,49,True,Tax revision,New Regime,2024-05-28,2024-09-15
1323,23,2024-01-26,2024-02-23,2024-02-28,Monthly,7166.25,,,1.54,2.0,10225.09,435.45,1396.62,138.42,950.4,1836.1,748.29,358.91,108.53,127.42,3179.25,7045.84,81800.72,14688.8,56366.72,USD,Cash,1316387857,Processed,2025-06-04 16:38:39,5,2025-06-04 22:38:39,15,True,Bonus included,,2023-07-20,2024-03-11
1324,24,2024-01-26,2024-02-22,2024-02-27,Monthly,,18.3,166.86,17.62,1.5,10344.19,3407.19,2018.99,1341.96,38.84,1736.66,581.0,199.57,49.97,437.06,3004.26,7339.93,41376.76,6946.64,29359.72,INR,Bank Transfer,1728997809,Draft,2025-07-27 16:38:39,12,2025-07-27 20:38:39,1,True,Adjustment for overtime,,2023-10-19,2024-02-26
1325,25,2024-01-26,2024-02-22,2024-02-26,Bi-weekly,10509.13,,,18.69,1.5,16760.9,1188.88,1106.64,1362.36,752.49,4501.27,1530.77,144.14,276.75,69.65,6522.58,10238.32,100565.4,27007.62,61429.92,USD,Bank Transfer,7054648256,Processed,2025-05-02 16:38:39,17,2025-05-02 20:38:39,31,True,Bonus included,Old Regime,2023-04-11,2024-02-18
1326,26,2024-01-26,2024-02-23,2024-02-26,Monthly,,64.65,157.75,14.43,1.5,20628.82,4931.67,1451.2,1897.23,750.83,6122.39,1631.09,119.08,304.36,248.27,8425.19,12203.63,41257.64,12244.78,24407.26,USD,Bank Transfer,9820667196,Processed,2026-01-23 16:38:39,48,2026-01-23 17:38:39,24,True,Adjustment for overtime,,2024-03-28,2025-03-13
1327,27,2024-01-26,2024-02-23,2024-02-25,Monthly,7398.81,,,19.49,2.0,16803.25,4838.98,542.84,1716.54,503.54,2704.0,1505.78,87.12,903.46,23.09,5223.45,11579.8,134426.0,21632.0,92638.4,USD,Bank Transfer,9102646308,Processed,2025-10-25 16:38:39,19,2025-10-25 18:38:39,50,True,,,,
1328,28,2024-01-26,2024-02-24,2024-02-29,Bi-weekly,,64.23,164.99,0.84,2.0,18793.54,4055.89,2332.51,1410.33,289.6,2396.48,1089.23,199.78,360.83,413.36,4459.68,14333.86,18793.54,2396.48,14333.86,USD,Cash,2972581052,Processed,2025-09-24 16:38:39,32,2025-09-24 18:38:39,13,True,,,2023-10-26,2024-10-01
1329,29,2024-01-26,2024-02-24,2024-02-25,One-time,11814.51,,,17.56,2.0,18342.08,612.22,1417.21,1472.31,432.55,4653.88,1131.61,117.75,98.27,238.93,6240.44,12101.64,110052.48,27923.28,72609.84,USD,Bank Transfer,9547312577,Processed,2025-09-29 16:38:39,40,2025-09-29 19:38:39,34,True,Bonus included,,2024-01-07,2024-07-13
1330,30,2024-01-26,2024-02-25,2024-02-29,Monthly,4500.6,,,10.0,1.5,10819.84,3964.82,201.65,802.49,928.35,1344.27,587.61,287.67,966.31,452.23,3638.09,7181.75,97378.56,12098.43,64635.75,USD,Bank Transfer,2005199783,Draft,2026-01-20 16:38:39,40,2026-01-20 22:38:39,36,True,Adjustment for overtime,New Regime,,
1331,31,2024-01-26,2024-02-22,2024-02-23,Monthly,11226.15,,,18.91,2.0,16913.52,358.43,1976.02,460.15,239.19,2044.8,1274.01,240.39,401.1,49.95,4010.25,12903.27,33827.04,4089.6,25806.54,USD,Bank Transfer,8350958003,Paid,2025-09-03 16:38:39,30,2025-09-03 21:38:39,43,True,Adjustment for overtime,New Regime,2024-07-22,2025-06-28
1332,32,2024-01-26,2024-02-23,2024-02-24,Monthly,4132.11,,,14.61,2.0,13937.39,4669.63,1892.04,1896.28,592.7,4100.62,1361.53,158.49,815.44,227.49,6663.57,7273.82,69686.95,20503.1,36369.1,USD,Bank Transfer,9232670892,Processed,2026-01-16 16:38:39,18,2026-01-16 21:38:39,20,True,Bonus included,,2024-03-19,2024-11-13
1333,33,2024-01-26,2024-02-22,2024-02-25,Monthly,5059.32,,,19.53,2.0,9046.1,553.85,12.18,1887.55,298.09,1737.05,855.02,266.2,535.12,206.25,3599.64,5446.46,54276.6,10422.3,32678.76,USD,Bank Transfer,1412844320,Draft,2025-04-11 16:38:39,44,2025-04-11 20:38:39,50,True,Adjustment for overtime,,,
1334,34,2024-01-26,2024-02-23,2024-02-25,Bi-weekly,4468.28,,,13.04,2.0,15334.93,4946.59,2950.83,1342.66,898.24,4593.64,1371.01,288.28,62.46,134.32,6449.71,8885.22,76674.65,22968.2,44426.1,USD,Bank Transfer,9294362456,Draft,2025-08-16 16:38:39,29,2025-08-16 19:38:39,7,True,Adjustment for overtime,New Regime,,
1335,35,2024-01-26,2024-02-22,2024-02-26,Monthly,6357.21,,,7.19,1.5,9570.32,361.55,1330.23,139.21,953.6,1399.5,600.23,63.32,744.91,328.51,3136.47,6433.85,57421.92,8397.0,38603.1,USD,Check,9217170632,Processed,2025-08-18 16:38:39,27,2025-08-18 17:38:39,10,True,Bonus included,,,
1336,36,2024-01-26,2024-02-24,2024-02-28,Monthly,7750.52,,,5.81,1.5,12168.92,241.18,1693.08,1240.86,821.12,1872.39,1153.5,60.72,283.7,242.8,3613.11,8555.81,85182.44,13106.73,59890.67,USD,Bank Transfer,2628882623,Processed,2025-04-18 16:38:39,37,2025-04-18 20:38:39,37,True,Tax revision,,,
1337,37,2024-01-26,2024-02-24,2024-02-26,Monthly,5800.42,,,17.66,1.5,13749.49,3061.56,1532.14,1662.16,732.88,3566.92,1242.09,327.2,683.1,21.14,5840.45,7909.04,41248.47,10700.76,23727.12,USD,Check,4559307284,Processed,2025-02-19 16:38:39,24,2025-02-19 18:38:39,39,True,,Old Regime,2024-02-21,2025-02-10
1338,38,2024-01-26,2024-02-23,2024-02-26,Monthly,10328.15,,,5.88,2.0,16651.17,1378.31,2884.69,1112.53,188.37,3959.48,1293.41,348.38,314.05,146.21,6061.53,10589.64,49953.51,11878.44,31768.92,USD,Bank Transfer,9724258532,Processed,2026-01-07 16:38:39,27,2026-01-07 20:38:39,4,True,Tax revision,Old Regime,,
1339,39,2024-01-26,2024-02-25,2024-02-26,Monthly,6563.09,,,15.78,2.0,14141.41,2525.58,2567.11,842.72,348.34,2801.84,754.91,274.57,658.69,36.23,4526.24,9615.17,28282.82,5603.68,19230.34,USD,Cash,5352140969,Reversed,2025-06-08 16:38:39,50,2025-06-08 20:38:39,32,True,Bonus included,New Regime,2023-07-27,2024-05-18
1340,40,2024-01-26,2024-02-26,2024-03-02,Weekly,11446.23,,,18.87,1.5,18571.98,3168.19,721.04,345.24,866.37,5310.57,1064.88,390.47,483.86,211.86,7461.64,11110.34,74287.92,21242.28,44441.36,USD,Check,1724200216,Processed,2026-02-02 16:38:39,36,2026-02-02 17:38:39,15,True,Bonus included,Old Regime,2023-12-23,2024-07-07
1341,41,2024-01-26,2024-02-26,2024-02-28,Monthly,9439.92,,,3.1,1.5,16723.39,2688.48,1911.14,1672.99,736.51,2174.75,1348.42,70.23,403.87,50.99,4048.26,12675.13,100340.34,13048.5,76050.78,USD,Bank Transfer,7520390736,Processed,2025-07-14 16:38:39,5,2025-07-14 17:38:39,35,True,Bonus included,,2023-06-16,2024-05-01
1342,42,2024-01-26,2024-02-25,2024-02-28,Monthly,10137.39,,,18.79,1.5,17736.65,4246.89,275.82,1081.49,209.3,4411.48,1146.12,291.84,528.78,399.02,6777.24,10959.41,141893.2,35291.84,87675.28,USD,Bank Transfer,3856901632,Processed,2025-06-08 16:38:39,44,2025-06-08 21:38:39,41,True,Adjustment for overtime,New Regime,,
1343,43,2024-01-26,2024-02-26,2024-03-02,Monthly,7148.21,,,4.94,1.5,13444.94,4998.44,266.85,339.16,361.23,2658.06,1164.73,343.3,123.06,11.08,4300.23,9144.71,26889.88,5316.12,18289.42,USD,Cash,1914221472,Processed,2025-05-10 16:38:39,6,2025-05-10 17:38:39,3,True,Bonus included,New Regime,,
1344,44,2024-01-26,2024-02-22,2024-02-27,Monthly,11361.83,,,12.74,1.5,16689.36,1305.18,783.9,1266.4,615.02,3764.39,1638.9,299.13,720.92,228.68,6652.02,10037.34,50068.08,11293.17,30112.02,USD,Bank Transfer,9877688837,Processed,2025-02-08 16:38:39,31,2025-02-08 20:38:39,42,True,Adjustment for overtime,New Regime,,
1345,45,2024-01-26,2024-02-26,2024-03-02,Monthly,,20.5,169.51,10.82,2.0,13182.36,4568.95,2926.44,1315.19,453.2,1665.37,819.23,210.63,363.9,440.23,3499.36,9683.0,26364.72,3330.74,19366.0,USD,Bank Transfer,4952851766,Processed,2025-07-24 16:38:39,32,2025-07-24 20:38:39,46,True,Adjustment for overtime,Old Regime,2023-10-21,2024-01-03
1346,46,2024-01-26,2024-02-26,2024-02-28,Monthly,9716.28,,,8.84,1.5,17099.57,2806.46,1398.48,1892.46,480.65,1724.44,1294.51,374.03,579.15,60.01,4032.14,13067.43,119696.99,12071.08,91472.01,USD,Bank Transfer,3637701476,Processed,2025-03-16 16:38:39,50,2025-03-16 19:38:39,1,True,,Old Regime,2023-03-05,2024-01-13
1347,47,2024-01-26,2024-02-25,2024-02-26,Monthly,4797.49,,,9.94,2.0,9165.06,1538.53,1248.26,843.56,141.13,1080.59,658.84,351.19,729.01,401.91,3221.54,5943.52,27495.18,3241.77,17830.56,INR,Bank Transfer,8966551236,Paid,2025-02-20 16:38:39,1,2025-02-20 17:38:39,37,True,,,2024-03-27,2024-08-15
1348,48,2024-01-26,2024-02-24,2024-02-29,Monthly,10169.1,,,10.11,1.5,14389.71,1025.85,201.24,1297.08,732.6,1749.45,1304.07,450.07,385.16,424.55,4313.3,10076.41,14389.71,1749.45,10076.41,USD,Bank Transfer,3454902533,Processed,2025-10-18 16:38:39,37,2025-10-18 19:38:39,33,True,,New Regime,2024-04-05,2024-08-04
1349,49,2024-01-26,2024-02-24,2024-02-26,Weekly,12076.17,,,12.5,2.0,18298.54,2443.22,1214.52,564.25,113.48,2268.38,987.35,147.04,221.0,49.74,3673.51,14625.03,182985.4,22683.8,146250.3,USD,Bank Transfer,7669332552,Processed,2025-10-14 16:38:39,29,2025-10-14 22:38:39,44,True,Bonus included,,,
1350,50,2024-01-26,2024-02-23,2024-02-26,Bi-weekly,6608.52,,,14.67,1.5,11402.01,516.87,867.79,1725.73,774.22,1759.77,825.13,330.26,621.69,423.5,3960.35,7441.66,91216.08,14078.16,59533.28,USD,Bank Transfer,7012766351,Processed,2025-07-19 16:38:39,31,2025-07-19 19:38:39,45,True,Adjustment for overtime,Old Regime,2023-01-11,2023-08-05
1351,51,2024-01-26,2024-02-26,2024-02-28,Bi-weekly,8892.15,,,18.43,2.0,20217.64,4948.64,2929.65,854.99,543.68,5213.6,1920.32,101.3,650.07,378.38,8263.67,11953.97,40435.28,10427.2,23907.94,USD,Bank Transfer,7017861531,Draft,2025-08-01 16:38:39,20,2025-08-01 19:38:39,24,True,Adjustment for overtime,,2023-10-16,2024-03-12
1352,52,2024-01-26,2024-02-24,2024-02-29,Monthly,3452.53,,,0.81,1.5,8153.66,1929.96,1787.71,351.3,605.94,1323.15,413.77,250.08,451.85,484.53,2923.38,5230.28,16307.32,2646.3,10460.56,USD,Bank Transfer,7490040779,Processed,2025-05-23 16:38:39,35,2025-05-23 22:38:39,24,True,Tax revision,,,
1353,53,2024-01-26,2024-02-25,2024-02-28,Monthly,,26.18,144.25,16.42,2.0,13273.12,4499.67,2401.29,852.54,883.4,1404.66,971.53,126.83,344.03,74.06,2921.11,10352.01,66365.6,7023.3,51760.05,USD,Cash,7620424600,Processed,2025-07-07 16:38:39,24,2025-07-07 19:38:39,10,True,Adjustment for overtime,Old Regime,,
1354,54,2024-01-26,2024-02-23,2024-02-26,Monthly,12182.5,,,6.45,1.5,16567.74,628.53,2137.74,336.18,546.13,4567.25,1619.65,470.64,30.57,125.66,6813.77,9753.97,198812.88,54807.0,117047.64,USD,Bank Transfer,3423027273,Processed,2025-12-26 16:38:39,32,2025-12-26 19:38:39,10,True,Bonus included,New Regime,2023-11-26,2024-03-31
1355,55,2024-01-26,2024-02-22,2024-02-23,Monthly,,21.16,152.92,14.24,1.5,7747.8,1805.98,758.63,1324.73,170.7,1933.99,641.34,307.99,199.05,157.06,3239.43,4508.37,7747.8,1933.99,4508.37,USD,Bank Transfer,1571515500,Processed,2025-10-02 16:38:39,38,2025-10-02 17:38:39,38,True,Adjustment for overtime,,2023-06-15,2024-04-10
1356,56,2024-01-26,2024-02-25,2024-02-27,Monthly,11971.12,,,10.73,1.5,16504.98,535.28,1839.88,765.48,189.0,3598.48,915.08,142.26,194.88,284.94,5135.64,11369.34,82524.9,17992.4,56846.7,USD,Bank Transfer,3178915323,Processed,2025-05-02 16:38:39,43,2025-05-02 22:38:39,27,True,Tax revision,Old Regime,2024-07-14,2025-02-21
1357,57,2024-01-26,2024-02-26,2024-02-27,Monthly,3938.15,,,4.22,1.5,8207.4,2061.83,752.44,558.0,741.18,1777.1,438.62,333.77,823.03,48.23,3420.75,4786.65,82074.0,17771.0,47866.5,INR,Bank Transfer,7285956744,Processed,2025-02-20 16:38:39,19,2025-02-20 18:38:39,26,True,Adjustment for overtime,Old Regime,,
1358,58,2024-01-26,2024-02-24,2024-02-27,Monthly,9063.43,,,10.11,1.5,16367.87,4579.49,1206.34,624.71,34.86,2576.03,1248.86,432.34,772.79,92.18,5122.2,11245.67,16367.87,2576.03,11245.67,USD,Bank Transfer,4508581591,Paid,2025-05-11 16:38:39,13,2025-05-11 21:38:39,34,False,Bonus included,Old Regime,2024-03-30,2024-06-07
1359,59,2024-01-26,2024-02-26,2024-02-29,Monthly,8362.44,,,5.24,1.5,15271.08,1794.32,2670.28,1297.49,735.75,2540.25,825.52,310.49,433.61,356.25,4466.12,10804.96,183252.96,30483.0,129659.52,INR,Bank Transfer,6524085415,Reversed,2026-01-20 16:38:39,40,2026-01-20 17:38:39,10,True,,Old Regime,,
1360,60,2024-01-26,2024-02-23,2024-02-24,Monthly,7849.61,,,5.64,2.0,14988.43,3460.86,2325.34,454.77,344.45,3507.37,1403.87,131.66,444.74,31.87,5519.51,9468.92,149884.3,35073.7,94689.2,USD,Bank Transfer,7034354243,Paid,2025-09-05 16:38:39,17,2025-09-05 21:38:39,25,True,Bonus included,New Regime,,
1361,61,2024-01-26,2024-02-23,2024-02-27,Monthly,4792.17,,,2.23,2.0,12961.13,4999.24,1783.22,274.47,978.45,2469.42,795.54,115.4,344.19,478.24,4202.79,8758.34,116650.17,22224.78,78825.06,USD,Bank Transfer,9247588001,Processed,2025-07-17 16:38:39,43,2025-07-17 17:38:39,49,True,Tax revision,Old Regime,,
1362,62,2024-01-26,2024-02-23,2024-02-28,Bi-weekly,8781.82,,,8.9,1.5,14484.29,1285.89,2511.33,256.17,916.35,3161.4,1344.32,70.95,790.06,393.99,5760.72,8723.57,173811.48,37936.8,104682.84,USD,Bank Transfer,6130975479,Processed,2025-03-31 16:38:39,7,2025-03-31 17:38:39,13,True,Bonus included,,2023-01-04,2023-12-07
1363,63,2024-01-26,2024-02-23,2024-02-27,Monthly,,47.68,171.83,6.07,1.5,14027.19,196.38,2797.5,1533.04,873.29,1688.23,900.1,452.18,365.79,214.05,3620.35,10406.84,98190.33,11817.61,72847.88,USD,Check,4913582668,Processed,2026-01-13 16:38:39,18,2026-01-13 20:38:39,12,False,Adjustment for overtime,,,
1364,64,2024-01-26,2024-02-23,2024-02-28,Monthly,4359.22,,,19.07,1.5,10022.67,4296.2,200.61,386.28,1.01,2263.46,604.44,92.58,500.06,47.17,3507.71,6514.96,80181.36,18107.68,52119.68,USD,Bank Transfer,4274284366,Processed,2025-06-09 16:38:39,36,2025-06-09 21:38:39,49,True,Tax revision,,2024-06-07,2025-03-02
1365,65,2024-01-26,2024-02-25,2024-02-26,One-time,11912.14,,,14.05,2.0,20488.11,3734.5,1258.41,1019.79,471.2,3854.83,1509.38,80.79,581.42,56.93,6083.35,14404.76,20488.11,3854.83,14404.76,USD,Bank Transfer,8445883278,Processed,2025-10-28 16:38:39,34,2025-10-28 17:38:39,29,True,,New Regime,2023-03-07,2023-04-10
1366,66,2024-01-26,2024-02-22,2024-02-23,Monthly,,40.92,149.59,4.94,2.0,15587.66,4528.39,2195.3,1659.52,678.94,2957.46,1300.06,461.28,414.94,495.98,5629.72,9957.94,109113.62,20702.22,69705.58,USD,Check,7892476806,Draft,2025-03-26 16:38:39,13,2025-03-26 22:38:39,29,True,,New Regime,2023-04-22,2023-11-22
1367,67,2024-01-26,2024-02-23,2024-02-24,Weekly,,37.39,156.66,13.08,1.5,9766.44,522.34,60.94,1749.99,842.06,2690.97,719.0,498.47,416.94,61.05,4386.43,5380.01,107430.84,29600.67,59180.11,USD,Bank Transfer,8350531205,Paid,2025-11-14 16:38:39,4,2025-11-14 22:38:39,35,True,,,,
1368,68,2024-01-26,2024-02-25,2024-03-01,Monthly,7024.18,,,16.38,1.5,13372.76,1728.7,1350.98,1243.29,946.96,2116.4,884.32,326.25,127.4,475.11,3929.48,9443.28,26745.52,4232.8,18886.56,USD,Bank Transfer,6319348585,Paid,2025-09-07 16:38:39,34,2025-09-07 19:38:39,37,True,Adjustment for overtime,Old Regime,2024-03-24,2024-11-30
1369,69,2024-01-26,2024-02-23,2024-02-24,Monthly,,60.83,152.95,10.72,1.5,18308.11,3688.83,2867.23,1217.63,252.33,5134.04,1280.09,244.54,958.24,250.05,7866.96,10441.15,219697.32,61608.48,125293.8,USD,Bank Transfer,1440714696,Processed,2025-10-07 16:38:39,33,2025-10-07 20:38:39,17,True,,,2024-02-01,2024-05-21
1370,70,2024-01-26,2024-02-23,2024-02-25,Bi-weekly,,39.51,176.64,1.44,1.5,12010.71,1540.86,1405.6,1241.71,758.15,1278.67,681.72,101.5,221.06,213.99,2496.94,9513.77,108096.39,11508.03,85623.93,USD,Bank Transfer,2585042488,Processed,2025-07-13 16:38:39,12,2025-07-13 20:38:39,10,True,Adjustment for overtime,,,
1371,71,2024-01-26,2024-02-26,2024-02-28,Bi-weekly,12337.57,,,16.12,1.5,18537.53,3124.16,276.06,857.09,78.13,3128.92,1740.99,331.08,491.34,323.51,6015.84,12521.69,203912.83,34418.12,137738.59,USD,Bank Transfer,2910251267,Processed,2025-03-20 16:38:39,10,2025-03-20 21:38:39,39,True,Adjustment for overtime,New Regime,2023-05-09,2024-03-27
1372,72,2024-01-26,2024-02-25,2024-02-29,Monthly,10453.25,,,16.21,2.0,16310.01,510.06,1150.95,1840.82,236.84,2987.78,1498.87,9.06,352.37,283.14,5131.22,11178.79,146790.09,26890.02,100609.11,USD,Bank Transfer,6088823404,Processed,2025-05-01 16:38:39,8,2025-05-01 18:38:39,30,True,,New Regime,,
1373,73,2024-01-26,2024-02-25,2024-03-01,Monthly,5575.36,,,13.14,1.5,11496.46,1129.4,2506.78,1503.12,94.99,3236.6,704.86,132.28,619.26,116.5,4809.5,6686.96,57482.3,16183.0,33434.8,USD,Check,7247390332,Processed,2025-06-21 16:38:39,24,2025-06-21 22:38:39,37,True,Tax revision,,2023-06-07,2024-02-05
1374,74,2024-01-26,2024-02-23,2024-02-27,Monthly,12015.25,,,8.32,2.0,18118.39,1780.93,389.49,1975.26,707.87,3182.71,1596.94,58.24,223.55,229.13,5290.57,12827.82,163065.51,28644.39,115450.38,INR,Bank Transfer,9408432685,Processed,2025-08-13 16:38:39,8,2025-08-13 18:38:39,13,True,Adjustment for overtime,New Regime,,
1375,75,2024-01-26,2024-02-22,2024-02-25,Bi-weekly,,36.52,162.37,4.42,1.5,11306.25,2420.19,1512.27,368.26,833.65,1871.81,1120.46,55.51,634.0,373.36,4055.14,7251.11,135675.0,22461.72,87013.32,USD,Bank Transfer,4780633992,Processed,2025-08-30 16:38:39,16,2025-08-30 17:38:39,39,True,Tax revision,Old Regime,,
